published_date,bestsellers_date,list_name,title,author,primary_isbn13,publisher,rank,rank_last_week,weeks_on_list,amazon_product_url,book_image,description
2025-12-14,2025-11-29,Hardcover Fiction,THE WIDOW,John Grisham,9780385548984,Doubleday,2,5,6,https://www.amazon.com/dp/0385548982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385548984.jpg,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2025-12-14,2025-11-29,Hardcover Fiction,ALCHEMISED,SenLinYu,9780593972700,Del Rey,3,10,10,https://www.amazon.com/dp/0593972708?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593972700.jpg,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2025-12-14,2025-11-29,Hardcover Fiction,THE SECRET OF SECRETS,Dan Brown,9780385546898,Doubleday,4,6,12,https://www.amazon.com/dp/0385546890?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385546898.jpg,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2025-12-14,2025-11-29,Hardcover Fiction,GONE BEFORE GOODBYE,Reese Witherspoon and Harlan Coben,9781538774700,Grand Central,5,15,7,https://www.amazon.com/dp/1538774704?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774700.jpg,"When a mysterious man disappears, the former combat surgeon giving him medical assistance goes on the lam."
2025-12-14,2025-11-29,Hardcover Fiction,THE BOOK OF AZRAEL,Amber V. Nicole,9781496758040,Kensington,6,0,1,https://www.amazon.com/dp/1496758048?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781496758040.jpg,"As dangers intensify, an alliance between enemies might be the only thing that can save a world and various realms."
2025-12-14,2025-11-29,Hardcover Fiction,THE INTRUDER,Freida McFadden,9781464260919,Poisoned Pen,7,0,7,https://www.amazon.com/dp/1464260915?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781464260919.jpg,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2025-12-14,2025-11-29,Hardcover Fiction,QUICKSILVER,Callie Hart,9781538774205,Forever,8,3,8,https://www.amazon.com/dp/1538774208?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774205.jpg,"Saeris is transported to a dangerous land of ice and snow, where she must contend with a Fae warrior who has suspect agendas."
2025-12-14,2025-11-29,Hardcover Fiction,RETURN OF THE SPIDER,James Patterson,9780316569569,"Little, Brown",9,4,2,https://www.amazon.com/dp/0316569569?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780316569569.jpg,The 34th book in the Alex Cross series. An enemy’s murder book suggests Cross may have made rookie mistakes years ago.
2025-12-14,2025-11-29,Hardcover Fiction,THE CORRESPONDENT,Virginia Evans,9780593798430,Crown,10,12,5,https://www.amazon.com/dp/0593798430?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593798430.jpg,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2025-12-14,2025-11-29,Hardcover Fiction,EXIT STRATEGY,Lee Child and Andrew Child,9780593725849,Bantam,11,9,3,https://www.amazon.com/dp/0593725840?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593725849.jpg,The 30th book in the Jack Reacher series. Reacher’s interest is piqued when he finds a handwritten note in his pocket.
2025-12-14,2025-11-29,Hardcover Fiction,ONYX STORM,Rebecca Yarros,9781649374189,Red Tower,12,0,39,https://www.amazon.com/dp/1649374186?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781649374189.jpg,"The third book in the Empyrean series. As enemies gain traction, Violet Sorrengail goes beyond the Aretian wards in search of allies."
2025-12-14,2025-11-29,Hardcover Fiction,MONA'S EYES,Thomas Schlesser,9798889661115,Europa,13,14,2,https://www.amazon.com/dp/B0DTTH6GBV?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9798889661115.jpg,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2025-12-14,2025-11-29,Hardcover Fiction,THE SEVEN RINGS,Nora Roberts,9781250288790,St. Martin's,14,2,2,https://www.amazon.com/dp/1250288797?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781250288790.jpg,The third book in the Lost Bride Trilogy. Sonya fights across two realms to take possession of a haunted manor.
2025-12-14,2025-11-29,Hardcover Fiction,NASH FALLS,David Baldacci,9781538757987,Grand Central,15,7,3,https://www.amazon.com/dp/1538757982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538757987.jpg,A successful businessman’s life is turned upside down when he is recruited by the F.B.I. to stop a large money laundering scheme.
2025-12-21,2025-12-06,Hardcover Fiction,THE WIDOW,John Grisham,9780385548984,Doubleday,1,2,7,https://www.amazon.com/dp/0385548982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385548984.jpg,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2025-12-21,2025-12-06,Hardcover Fiction,THE SECRET OF SECRETS,Dan Brown,9780385546898,Doubleday,2,4,13,https://www.amazon.com/dp/0385546890?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385546898.jpg,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2025-12-21,2025-12-06,Hardcover Fiction,BRIMSTONE,Callie Hart,9781538774229,Forever,3,1,3,https://www.amazon.com/dp/1538774224?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774229.jpg,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2025-12-21,2025-12-06,Hardcover Fiction,THE CORRESPONDENT,Virginia Evans,9780593798430,Crown,4,10,6,https://www.amazon.com/dp/0593798430?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593798430.jpg,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2025-12-21,2025-12-06,Hardcover Fiction,ALCHEMISED,SenLinYu,9780593972700,Del Rey,5,3,11,https://www.amazon.com/dp/0593972708?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593972700.jpg,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2025-12-21,2025-12-06,Hardcover Fiction,RETURN OF THE SPIDER,James Patterson,9780316569569,"Little, Brown",6,9,3,https://www.amazon.com/dp/0316569569?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780316569569.jpg,The 34th book in the Alex Cross series. An enemy’s murder book suggests Cross may have made rookie mistakes years ago.
2025-12-21,2025-12-06,Hardcover Fiction,MONA'S EYES,Thomas Schlesser,9798889661115,Europa,7,13,3,https://www.amazon.com/dp/B0DTTH6GBV?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9798889661115.jpg,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2025-12-21,2025-12-06,Hardcover Fiction,NASH FALLS,David Baldacci,9781538757987,Grand Central,8,15,4,https://www.amazon.com/dp/1538757982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538757987.jpg,A successful businessman’s life is turned upside down when he is recruited by the F.B.I. to stop a large money laundering scheme.
2025-12-21,2025-12-06,Hardcover Fiction,EXIT STRATEGY,Lee Child and Andrew Child,9780593725849,Bantam,9,11,4,https://www.amazon.com/dp/0593725840?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593725849.jpg,The 30th book in the Jack Reacher series. Reacher’s interest is piqued when he finds a handwritten note in his pocket.
2025-12-21,2025-12-06,Hardcover Fiction,THE INTRUDER,Freida McFadden,9781464260919,Poisoned Pen,10,7,8,https://www.amazon.com/dp/1464260915?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781464260919.jpg,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2025-12-21,2025-12-06,Hardcover Fiction,GONE BEFORE GOODBYE,Reese Witherspoon and Harlan Coben,9781538774700,Grand Central,11,5,8,https://www.amazon.com/dp/1538774704?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774700.jpg,"When a mysterious man disappears, the former combat surgeon giving him medical assistance goes on the lam."
2025-12-21,2025-12-06,Hardcover Fiction,THE DARK IS DESCENDING,Chloe C. Peñaranda,9781250355607,Bramble,12,0,1,https://www.amazon.com/dp/1250355605?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781250355607.jpg,"The third book in the Nytefall trilogy. As the end of the world seems imminent, two lovers must make a big decision."
2025-12-21,2025-12-06,Hardcover Fiction,FALLEN GODS,Rachel Van Dyken,9781649374677,Red Tower,13,0,1,https://www.amazon.com/dp/1649374674?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781649374677.jpg,The fate of the world may depend on a complicated relationship forming at Endir University.
2025-12-21,2025-12-06,Hardcover Fiction,DUNGEON CRAWLER CARL,Matt Dinniman,9780593820247,Ace,14,0,6,https://www.amazon.com/dp/B08V8877BY?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593820247.jpg,"A Coast Guard vet named Carl and his ex-girlfriend’s cat, Princess Donut, are trapped in a fantasy dungeon."
2025-12-21,2025-12-06,Hardcover Fiction,TWICE,Mitch Albom,9780062406682,Harper,15,0,7,https://www.amazon.com/dp/006240668X?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780062406682.jpg,"Alfie Logan, who was gifted with the ability to live any moment a second time but must accept the outcomes, makes a risky love decision."
2025-12-28,2025-12-13,Hardcover Fiction,THE WIDOW,John Grisham,9780385548984,Doubleday,1,1,8,https://www.amazon.com/dp/0385548982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385548984.jpg,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2025-12-28,2025-12-13,Hardcover Fiction,THE SECRET OF SECRETS,Dan Brown,9780385546898,Doubleday,2,2,14,https://www.amazon.com/dp/0385546890?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385546898.jpg,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2025-12-28,2025-12-13,Hardcover Fiction,THE CORRESPONDENT,Virginia Evans,9780593798430,Crown,3,4,7,https://www.amazon.com/dp/0593798430?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593798430.jpg,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2025-12-28,2025-12-13,Hardcover Fiction,ALCHEMISED,SenLinYu,9780593972700,Del Rey,4,5,12,https://www.amazon.com/dp/0593972708?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593972700.jpg,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2025-12-28,2025-12-13,Hardcover Fiction,BRIMSTONE,Callie Hart,9781538774229,Forever,5,3,4,https://www.amazon.com/dp/1538774224?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774229.jpg,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2025-12-28,2025-12-13,Hardcover Fiction,MONA'S EYES,Thomas Schlesser,9798889661115,Europa,6,7,4,https://www.amazon.com/dp/B0DTTH6GBV?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9798889661115.jpg,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2025-12-28,2025-12-13,Hardcover Fiction,RETURN OF THE SPIDER,James Patterson,9780316569569,"Little, Brown",7,6,4,https://www.amazon.com/dp/0316569569?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780316569569.jpg,The 34th book in the Alex Cross series. An enemy’s murder book suggests Cross may have made rookie mistakes years ago.
2025-12-28,2025-12-13,Hardcover Fiction,THE INTRUDER,Freida McFadden,9781464260919,Poisoned Pen,8,10,9,https://www.amazon.com/dp/1464260915?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781464260919.jpg,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2025-12-28,2025-12-13,Hardcover Fiction,TWICE,Mitch Albom,9780062406682,Harper,9,15,8,https://www.amazon.com/dp/006240668X?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780062406682.jpg,"Alfie Logan, who was gifted with the ability to live any moment a second time but must accept the outcomes, makes a risky love decision."
2025-12-28,2025-12-13,Hardcover Fiction,TAILORED REALITIES,Brandon Sanderson,9781250410481,Tor,10,0,1,https://www.amazon.com/dp/1250410487?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781250410481.jpg,A collection of 10 works of short fiction that includes the novella “Moment Zero.”
2025-12-28,2025-12-13,Hardcover Fiction,NASH FALLS,David Baldacci,9781538757987,Grand Central,11,8,5,https://www.amazon.com/dp/1538757982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538757987.jpg,A successful businessman’s life is turned upside down when he is recruited by the F.B.I. to stop a large money laundering scheme.
2025-12-28,2025-12-13,Hardcover Fiction,DUNGEON CRAWLER CARL,Matt Dinniman,9780593820247,Ace,12,14,7,https://www.amazon.com/dp/B08V8877BY?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593820247.jpg,"A Coast Guard vet named Carl and his ex-girlfriend’s cat, Princess Donut, are trapped in a fantasy dungeon."
2025-12-28,2025-12-13,Hardcover Fiction,EXIT STRATEGY,Lee Child and Andrew Child,9780593725849,Bantam,13,9,5,https://www.amazon.com/dp/0593725840?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593725849.jpg,The 30th book in the Jack Reacher series. Reacher’s interest is piqued when he finds a handwritten note in his pocket.
2025-12-28,2025-12-13,Hardcover Fiction,GONE BEFORE GOODBYE,Reese Witherspoon and Harlan Coben,9781538774700,Grand Central,14,11,9,https://www.amazon.com/dp/1538774704?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774700.jpg,"When a mysterious man disappears, the former combat surgeon giving him medical assistance goes on the lam."
2025-12-28,2025-12-13,Hardcover Fiction,BUCKEYE,Patrick Ryan,9780593595039,Random House,15,0,5,https://www.amazon.com/dp/0593595033?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593595039.jpg,Consequences created by a secret forged between members of two families in a small Ohio town affect a new generation.
2026-01-04,2025-12-20,Hardcover Fiction,THE WIDOW,John Grisham,9780385548984,Doubleday,1,1,9,https://www.amazon.com/dp/0385548982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385548984.jpg,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2026-01-04,2025-12-20,Hardcover Fiction,THE SECRET OF SECRETS,Dan Brown,9780385546898,Doubleday,2,2,15,https://www.amazon.com/dp/0385546890?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385546898.jpg,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2026-01-04,2025-12-20,Hardcover Fiction,THE CORRESPONDENT,Virginia Evans,9780593798430,Crown,3,3,8,https://www.amazon.com/dp/0593798430?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593798430.jpg,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026-01-04,2025-12-20,Hardcover Fiction,MONA'S EYES,Thomas Schlesser,9798889661115,Europa,4,6,5,https://www.amazon.com/dp/B0DTTH6GBV?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9798889661115.jpg,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2026-01-04,2025-12-20,Hardcover Fiction,ALCHEMISED,SenLinYu,9780593972700,Del Rey,5,4,13,https://www.amazon.com/dp/0593972708?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593972700.jpg,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026-01-04,2025-12-20,Hardcover Fiction,BRIMSTONE,Callie Hart,9781538774229,Forever,6,5,5,https://www.amazon.com/dp/1538774224?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774229.jpg,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2026-01-04,2025-12-20,Hardcover Fiction,RETURN OF THE SPIDER,James Patterson,9780316569569,"Little, Brown",7,7,5,https://www.amazon.com/dp/0316569569?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780316569569.jpg,The 34th book in the Alex Cross series. An enemy’s murder book suggests Cross may have made rookie mistakes years ago.
2026-01-04,2025-12-20,Hardcover Fiction,DUNGEON CRAWLER CARL,Matt Dinniman,9780593820247,Ace,8,12,8,https://www.amazon.com/dp/B08V8877BY?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593820247.jpg,"A Coast Guard vet named Carl and his ex-girlfriend’s cat, Princess Donut, are trapped in a fantasy dungeon."
2026-01-04,2025-12-20,Hardcover Fiction,THE INTRUDER,Freida McFadden,9781464260919,Poisoned Pen,9,8,10,https://www.amazon.com/dp/1464260915?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781464260919.jpg,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2026-01-04,2025-12-20,Hardcover Fiction,TWICE,Mitch Albom,9780062406682,Harper,10,9,9,https://www.amazon.com/dp/006240668X?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780062406682.jpg,"Alfie Logan, who was gifted with the ability to live any moment a second time but must accept the outcomes, makes a risky love decision."
2026-01-04,2025-12-20,Hardcover Fiction,NASH FALLS,David Baldacci,9781538757987,Grand Central,11,11,6,https://www.amazon.com/dp/1538757982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538757987.jpg,A successful businessman’s life is turned upside down when he is recruited by the F.B.I. to stop a large money laundering scheme.
2026-01-04,2025-12-20,Hardcover Fiction,QUICKSILVER,Callie Hart,9781538774205,Forever,12,0,9,https://www.amazon.com/dp/1538774208?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774205.jpg,"Saeris is transported to a dangerous land of ice and snow, where she must contend with a Fae warrior who has suspect agendas."
2026-01-04,2025-12-20,Hardcover Fiction,GONE BEFORE GOODBYE,Reese Witherspoon and Harlan Coben,9781538774700,Grand Central,13,14,10,https://www.amazon.com/dp/1538774704?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774700.jpg,"When a mysterious man disappears, the former combat surgeon giving him medical assistance goes on the lam."
2026-01-04,2025-12-20,Hardcover Fiction,REMAIN,Nicholas Sparks with M. Night Shyamalan,9798217154043,Random House,14,0,6,https://www.amazon.com/dp/B0DZ5FPM6L?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9798217154043.jpg,"A New York architect moves to Cape Cod, where he enters a relationship that brings up a lot of questions."
2026-01-04,2025-12-20,Hardcover Fiction,ATMOSPHERE,Taylor Jenkins Reid,9780593158715,Ballantine,15,0,17,https://www.amazon.com/dp/0593158717?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593158715.jpg,"In the summer of 1980, Joan Goodwin begins training with a group of candidates for NASA’s space shuttle program."
2026-01-18,2026-01-03,Hardcover Fiction,THE CORRESPONDENT,Virginia Evans,9780593798430,Crown,1,1,10,https://www.amazon.com/dp/0593798430?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593798430.jpg,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026-01-18,2026-01-03,Hardcover Fiction,ALCHEMISED,SenLinYu,9780593972700,Del Rey,2,5,15,https://www.amazon.com/dp/0593972708?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593972700.jpg,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026-01-18,2026-01-03,Hardcover Fiction,THE SECRET OF SECRETS,Dan Brown,9780385546898,Doubleday,3,3,17,https://www.amazon.com/dp/0385546890?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385546898.jpg,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2026-01-18,2026-01-03,Hardcover Fiction,THE WIDOW,John Grisham,9780385548984,Doubleday,4,2,11,https://www.amazon.com/dp/0385548982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385548984.jpg,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2026-01-18,2026-01-03,Hardcover Fiction,BRIMSTONE,Callie Hart,9781538774229,Forever,5,6,7,https://www.amazon.com/dp/1538774224?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774229.jpg,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2026-01-18,2026-01-03,Hardcover Fiction,WE WHO WILL DIE,Stacia Stark,9780063436718,Avon,6,0,1,https://www.amazon.com/dp/006343671X?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780063436718.jpg,Arvelle must overcome challenges of strength and loyalty in her quest to kill an ancient vampire who is the emperor.
2026-01-18,2026-01-03,Hardcover Fiction,THE INTRUDER,Freida McFadden,9781464260919,Poisoned Pen,7,7,12,https://www.amazon.com/dp/1464260915?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781464260919.jpg,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2026-01-18,2026-01-03,Hardcover Fiction,MONA'S EYES,Thomas Schlesser,9798889661115,Europa,8,4,7,https://www.amazon.com/dp/B0DTTH6GBV?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9798889661115.jpg,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2026-01-18,2026-01-03,Hardcover Fiction,QUICKSILVER,Callie Hart,9781538774205,Forever,9,10,11,https://www.amazon.com/dp/1538774208?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774205.jpg,"Saeris is transported to a dangerous land of ice and snow, where she must contend with a Fae warrior who has suspect agendas."
2026-01-18,2026-01-03,Hardcover Fiction,GONE BEFORE GOODBYE,Reese Witherspoon and Harlan Coben,9781538774700,Grand Central,10,11,12,https://www.amazon.com/dp/1538774704?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774700.jpg,"When a mysterious man disappears, the former combat surgeon giving him medical assistance goes on the lam."
2026-01-18,2026-01-03,Hardcover Fiction,DUNGEON CRAWLER CARL,Matt Dinniman,9780593820247,Ace,11,8,10,https://www.amazon.com/dp/B08V8877BY?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593820247.jpg,"A Coast Guard vet named Carl and his ex-girlfriend’s cat, Princess Donut, are trapped in a fantasy dungeon."
2026-01-18,2026-01-03,Hardcover Fiction,RETURN OF THE SPIDER,James Patterson,9780316569569,"Little, Brown",12,9,7,https://www.amazon.com/dp/0316569569?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780316569569.jpg,The 34th book in the Alex Cross series. An enemy’s murder book suggests Cross may have made rookie mistakes years ago.
2026-01-18,2026-01-03,Hardcover Fiction,TWICE,Mitch Albom,9780062406682,Harper,13,12,11,https://www.amazon.com/dp/006240668X?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780062406682.jpg,"Alfie Logan, who was gifted with the ability to live any moment a second time but must accept the outcomes, makes a risky love decision."
2026-01-18,2026-01-03,Hardcover Fiction,KATABASIS,R.F. Kuang,9780063446243,Harper Voyager,14,0,6,https://www.amazon.com/dp/0063446243?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780063446243.jpg,A pair of rival graduate students descend into the underworld to save their late professor and secure his recommendation.
2026-01-18,2026-01-03,Hardcover Fiction,ONYX STORM,Rebecca Yarros,9781649374189,Red Tower,15,0,40,https://www.amazon.com/dp/1649374186?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781649374189.jpg,"The third book in the Empyrean series. As enemies gain traction, Violet Sorrengail goes beyond the Aretian wards in search of allies."
2026-01-25,2026-01-10,Hardcover Fiction,THE CORRESPONDENT,Virginia Evans,9780593798430,Crown,1,1,11,https://www.amazon.com/dp/0593798430?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593798430.jpg,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026-01-25,2026-01-10,Hardcover Fiction,THE FIRST TIME I SAW HIM,Laura Dave,9781668002964,Scribner,2,0,1,https://www.amazon.com/dp/1668002965?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781668002964.jpg,"Hannah’s husband turns up five years after he disappeared, which forces her to go on the run with her daughter."
2026-01-25,2026-01-10,Hardcover Fiction,THE WIDOW,John Grisham,9780385548984,Doubleday,3,4,12,https://www.amazon.com/dp/0385548982?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385548984.jpg,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2026-01-25,2026-01-10,Hardcover Fiction,THE SECRET OF SECRETS,Dan Brown,9780385546898,Doubleday,4,3,18,https://www.amazon.com/dp/0385546890?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780385546898.jpg,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2026-01-25,2026-01-10,Hardcover Fiction,ALCHEMISED,SenLinYu,9780593972700,Del Rey,5,2,16,https://www.amazon.com/dp/0593972708?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593972700.jpg,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026-01-25,2026-01-10,Hardcover Fiction,BRIMSTONE,Callie Hart,9781538774229,Forever,6,5,8,https://www.amazon.com/dp/1538774224?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781538774229.jpg,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2026-01-25,2026-01-10,Hardcover Fiction,RINGS OF FATE,Melissa de la Cruz,9781649376954,Red Tower,7,0,1,https://www.amazon.com/dp/1649376952?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781649376954.jpg,The fate of two kingdoms depends on the actions taken by a barmaid looking for freedom and a prince who carries powerful ancient weapons.
2026-01-25,2026-01-10,Hardcover Fiction,MONA'S EYES,Thomas Schlesser,9798889661115,Europa,8,8,8,https://www.amazon.com/dp/B0DTTH6GBV?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9798889661115.jpg,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2026-01-25,2026-01-10,Hardcover Fiction,THE INTRUDER,Freida McFadden,9781464260919,Poisoned Pen,9,7,13,https://www.amazon.com/dp/1464260915?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9781464260919.jpg,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2026-01-25,2026-01-10,Hardcover Fiction,DUNGEON CRAWLER CARL,Matt Dinniman,9780593820247,Ace,10,11,11,https://www.amazon.com/dp/B08V8877BY?tag=thenewyorktim-20,https://static01.nyt.com/bestsellers/images/9780593820247.jpg,"A Coast Guard vet named Carl and his ex-girlfriend’s cat, Princess Donut, are trapped in a fantasy dungeon."
